Location,State,Region,Size,NOM,Yield,Series,,,,,
Texcalyacac,Mexico,Toluca,Total,,3481.123963,SIAP 2003-2021 Average,,,,,
Tianguistenco,Mexico,Toluca,Total,,3511.90724,SIAP 2003-2021 Average,,,,,
Toluca,Mexico,Toluca,Total,,3623.827287,SIAP 2003-2021 Average,,,,,
Tonatico,Mexico,Toluca,Total,,3254.490905,SIAP 2003-2021 Average,,,,,
Villa Guerrero,Mexico,Toluca,Total,,3668.219282,SIAP 2003-2021 Average,,,,,
Villa Victoria,Mexico,Toluca,Total,,2927.248393,SIAP 2003-2021 Average,,,,,
Xalatlaco,Mexico,Toluca,Total,,3513.413538,SIAP 2003-2021 Average,,,,,
Zinacantepec,Mexico,Toluca,Total,,1561.735506,SIAP 2003-2021 Average,,,,,
Zumpahuacan,Mexico,Toluca,Total,,3051.275546,SIAP 2003-2021 Average,,,,,
Atlatlahucan,Morelos,Northern Morelos,Total,,3498.812232,SIAP 2003-2021 Average,,,,,
Ayala,Morelos,Northern Morelos,Total,,3938.063681,SIAP 2003-2021 Average,,,,,
Coatetelco,Morelos,Northern Morelos,Total,,3914.285714,SIAP 2003-2021 Average,,,,,
Coatlan del Rio,Morelos,Northern Morelos,Total,,3393.553129,SIAP 2003-2021 Average,,,,,
Cuautla,Morelos,Northern Morelos,Total,,3982.23245,SIAP 2003-2021 Average,,,,,
Cuernavaca,Morelos,Northern Morelos,Total,,3190.105395,SIAP 2003-2021 Average,,,,,
Emiliano Zapata,Morelos,Northern Morelos,Total,,3492.351258,SIAP 2003-2021 Average,,,,,
Huitzilac,Morelos,Northern Morelos,Total,,3048.170136,SIAP 2003-2021 Average,,,,,
Jantetelco,Morelos,Northern Morelos,Total,,4693.17866,SIAP 2003-2021 Average,,,,,
Jiutepec,Morelos,Northern Morelos,Total,,3550.777513,SIAP 2003-2021 Average,,,,,
Jonacatepec,Morelos,Northern Morelos,Total,,5157.099065,SIAP 2003-2021 Average,,,,,
Mazatepec,Morelos,Northern Morelos,Total,,3308.546862,SIAP 2003-2021 Average,,,,,
Miacatlan,Morelos,Northern Morelos,Total,,2990.167403,SIAP 2003-2021 Average,,,,,
Ocuituco,Morelos,Northern Morelos,Total,,3167.670051,SIAP 2003-2021 Average,,,,,
Temixco,Morelos,Northern Morelos,Total,,3149.66506,SIAP 2003-2021 Average,,,,,
Temoac,Morelos,Northern Morelos,Total,,3275.817142,SIAP 2003-2021 Average,,,,,
Tepoztlan,Morelos,Northern Morelos,Total,,3231.394552,SIAP 2003-2021 Average,,,,,
Tetecala,Morelos,Northern Morelos,Total,,3413.819049,SIAP 2003-2021 Average,,,,,
Tetela del Volcan,Morelos,Northern Morelos,Total,,2849.274322,SIAP 2003-2021 Average,,,,,
Tlalnepantla,Morelos,Northern Morelos,Total,,2982.279196,SIAP 2003-2021 Average,,,,,
Tlaltizapan de Zapata,Morelos,Northern Morelos,Total,,3147.947779,SIAP 2003-2021 Average,,,,,
Tlayacapan,Morelos,Northern Morelos,Total,,3291.340651,SIAP 2003-2021 Average,,,,,
Totolapan,Morelos,Northern Morelos,Total,,3236.610065,SIAP 2003-2021 Average,,,,,
Xochitepec,Morelos,Northern Morelos,Total,,3340.892428,SIAP 2003-2021 Average,,,,,
Yautepec,Morelos,Northern Morelos,Total,,3463.53398,SIAP 2003-2021 Average,,,,,
Yecapixtla,Morelos,Northern Morelos,Total,,3278.664942,SIAP 2003-2021 Average,,,,,
Zacualpan,Morelos,Northern Morelos,Total,,3106.07016,SIAP 2003-2021 Average,,,,,
Acajete,Puebla,,Total,,2694.912167,SIAP 2003-2021 Average,,,,,
Acteopan,Puebla,,Total,,1458.375431,SIAP 2003-2021 Average,,,,,
Amozoc,Puebla,,Total,,2642.475728,SIAP 2003-2021 Average,,,,,
Atlixco,Puebla,,Total,,1690.519578,SIAP 2003-2021 Average,,,,,
Atoyatempan,Puebla,,Total,,5116.308483,SIAP 2003-2021 Average,,,,,
Atzitzihuacan,Puebla,,Total,,1740.662422,SIAP 2003-2021 Average,,,,,
Calpan,Puebla,,Total,,2334.777079,SIAP 2003-2021 Average,,,,,
Chiautzingo,Puebla,,Total,,2989.087987,SIAP 2003-2021 Average,,,,,
Chigmecatitlan,Puebla,,Total,,681.2786192,SIAP 2003-2021 Average,,,,,
Cohuecan,Puebla,,Total,,1449.281836,SIAP 2003-2021 Average,,,,,
Coronango,Puebla,,Total,,2782.580259,SIAP 2003-2021 Average,,,,,
Cuapiaxtla de Madero,Puebla,,Total,,1734.179917,SIAP 2003-2021 Average,,,,,
Cuautinchan,Puebla,,Total,,1565.469157,SIAP 2003-2021 Average,,,,,
Cuautlancingo,Puebla,,Total,,2419.20712,SIAP 2003-2021 Average,,,,,
Domingo Arenas,Puebla,,Total,,2178.626908,SIAP 2003-2021 Average,,,,,
Epatlan,Puebla,,Total,,2279.942283,SIAP 2003-2021 Average,,,,,
Huaquechula,Puebla,,Total,,2204.732909,SIAP 2003-2021 Average,,,,,
Huatlatlauca,Puebla,,Total,,643.2976132,SIAP 2003-2021 Average,,,,,
Huehuetlan El Grande,Puebla,,Total,,1075.56376,SIAP 2003-2021 Average,,,,,
Huejotzingo,Puebla,,Total,,2736.349934,SIAP 2003-2021 Average,,,,,
Huitziltepec,Puebla,,Total,,2147.996397,SIAP 2003-2021 Average,,,,,
Juan C. Bonilla,Puebla,,Total,,2396.511119,SIAP 2003-2021 Average,,,,,
La Magdalena Tlatlauquitepec,Puebla,,Total,,578.3706278,SIAP 2003-2021 Average,,,,,
Los Reyes de Juarez,Puebla,,Total,,1986.948897,SIAP 2003-2021 Average,,,,,
Mazapiltepec de Juarez,Puebla,,Total,,3043.734622,SIAP 2003-2021 Average,,,,,
Molcaxac,Puebla,,Total,,1421.129194,SIAP 2003-2021 Average,,,,,
Nealtican,Puebla,,Total,,2089.60626,SIAP 2003-2021 Average,,,,,
Nopalucan,Puebla,,Total,,2430.154729,SIAP 2003-2021 Average,,,,,
Ocoyucan,Puebla,,Total,,2352.123556,SIAP 2003-2021 Average,,,,,
Puebla,Puebla,,Total,,1979.746989,SIAP 2003-2021 Average,,,,,
Quecholac,Puebla,,Total,,2093.471722,SIAP 2003-2021 Average,,,,,
Rafael Lara Grajales,Puebla,,Total,,2464.111673,SIAP 2003-2021 Average,,,,,
San Andres Cholula,Puebla,,Total,,2052.498247,SIAP 2003-2021 Average,,,,,
San Diego La Mesa Tochimiltzingo,Puebla,,Total,,1135.032362,SIAP 2003-2021 Average,,,,,
San Felipe Teotlalcingo,Puebla,,Total,,2107.512613,SIAP 2003-2021 Average,,,,,
San Gregorio Atzompa,Puebla,,Total,,2030.781258,SIAP 2003-2021 Average,,,,,
San Jeronimo Tecuanipan,Puebla,,Total,,2132.046187,SIAP 2003-2021 Average,,,,,
San Jose Chiapa,Puebla,,Total,,2531.264421,SIAP 2003-2021 Average,,,,,
San Juan Atzompa,Puebla,,Total,,558.5633886,SIAP 2003-2021 Average,,,,,
San Martin Texmelucan,Puebla,,Total,,2786.839346,SIAP 2003-2021 Average,,,,,
San Martin Totoltepec,Puebla,,Total,,1375.897428,SIAP 2003-2021 Average,,,,,
San Matias Tlalancaleca,Puebla,,Total,,2620.892888,SIAP 2003-2021 Average,,,,,
San Miguel Xoxtla,Puebla,,Total,,2208.734334,SIAP 2003-2021 Average,,,,,
San Nicolas de Los Ranchos,Puebla,,Total,,1794.473187,SIAP 2003-2021 Average,,,,,
San Pedro Cholula,Puebla,,Total,,2409.768641,SIAP 2003-2021 Average,,,,,
San Salvador El Verde,Puebla,,Total,,2514.023337,SIAP 2003-2021 Average,,,,,
Santa Catarina Tlaltempan,Puebla,,Total,,621.9259688,SIAP 2003-2021 Average,,,,,
Santa Isabel Cholula,Puebla,,Total,,2228.822695,SIAP 2003-2021 Average,,,,,
Soltepec,Puebla,,Total,,2753.35587,SIAP 2003-2021 Average,,,,,
Tecali de Herrera,Puebla,,Total,,1789.993585,SIAP 2003-2021 Average,,,,,
Tecamachalco,Puebla,,Total,,3988.059496,SIAP 2003-2021 Average,,,,,
Teopantlan,Puebla,,Total,,1148.684319,SIAP 2003-2021 Average,,,,,
Tepatlaxco de Hidalgo,Puebla,,Total,,2423.391927,SIAP 2003-2021 Average,,,,,
Tepeaca,Puebla,,Total,,2443.451023,SIAP 2003-2021 Average,,,,,
Tepemaxalco,Puebla,,Total,,1358.299241,SIAP 2003-2021 Average,,,,,
Tepeojuma,Puebla,,Total,,1672.42793,SIAP 2003-2021 Average,,,,,
Tepexco,Puebla,,Total,,1550.752562,SIAP 2003-2021 Average,,,,,
Tepeyahualco de Cuauhtemoc,Puebla,,Total,,4509.466114,SIAP 2003-2021 Average,,,,,
Tianguismanalco,Puebla,,Total,,1790.244929,SIAP 2003-2021 Average,,,,,
Tilapa,Puebla,,Total,,3144.126019,SIAP 2003-2021 Average,,,,,
Tlahuapan,Puebla,,Total,,2532.045211,SIAP 2003-2021 Average,,,,,
Tlaltenango,Puebla,,Total,,2574.52163,SIAP 2003-2021 Average,,,,,
Tlanepantla,Puebla,,Total,,2890.717182,SIAP 2003-2021 Average,,,,,
Tlapanala,Puebla,,Total,,2336.005164,SIAP 2003-2021 Average,,,,,
Tochimilco,Puebla,,Total,,1997.970203,SIAP 2003-2021 Average,,,,,
Tochtepec,Puebla,,Total,,4183.023588,SIAP 2003-2021 Average,,,,,
Tzicatlacoyan,Puebla,,Total,,1023.356926,SIAP 2003-2021 Average,,,,,
Xochiltepec,Puebla,,Total,,1291.234386,SIAP 2003-2021 Average,,,,,
Xochitlan Todos Santos,Puebla,,Total,,2960.643765,SIAP 2003-2021 Average,,,,,
Yehualtepec,Puebla,,Total,,2472.433535,SIAP 2003-2021 Average,,,,,
Acuamanala de Miguel Hidalgo,Tlaxcala,,Total,,2633.931927,SIAP 2003-2021 Average,,,,,
Amaxac de Guerrero,Tlaxcala,,Total,,2465.012833,SIAP 2003-2021 Average,,,,,
Apetatitlan de Antonio Carvajal,Tlaxcala,,Total,,2273.090482,SIAP 2003-2021 Average,,,,,
Apizaco,Tlaxcala,,Total,,2364.652082,SIAP 2003-2021 Average,,,,,
Atlangatepec,Tlaxcala,,Total,,2501.515193,SIAP 2003-2021 Average,,,,,
Atltzayanca,Tlaxcala,,Total,,2322.08826,SIAP 2003-2021 Average,,,,,
Benito Juarez,Tlaxcala,,Total,,2666.773329,SIAP 2003-2021 Average,,,,,
Calpulalpan,Tlaxcala,,Total,,2454.834519,SIAP 2003-2021 Average,,,,,
Chiautempan,Tlaxcala,,Total,,2447.692684,SIAP 2003-2021 Average,,,,,
Contla de Juan Cuamatzi,Tlaxcala,,Total,,2233.140556,SIAP 2003-2021 Average,,,,,
Cuapiaxtla,Tlaxcala,,Total,,2636.341759,SIAP 2003-2021 Average,,,,,
Cuaxomulco,Tlaxcala,,Total,,2341.572271,SIAP 2003-2021 Average,,,,,
El Carmen Tequexquitla,Tlaxcala,,Total,,2883.277116,SIAP 2003-2021 Average,,,,,
Emiliano Zapata,Tlaxcala,,Total,,2520.205281,SIAP 2003-2021 Average,,,,,
Espanita,Tlaxcala,,Total,,2501.354638,SIAP 2003-2021 Average,,,,,
Huamantla,Tlaxcala,,Total,,3063.917203,SIAP 2003-2021 Average,,,,,
Hueyotlipan,Tlaxcala,,Total,,2523.011914,SIAP 2003-2021 Average,,,,,
Ixtacuixtla de Mariano Matamoros,Tlaxcala,,Total,,2430.533216,SIAP 2003-2021 Average,,,,,
Ixtenco,Tlaxcala,,Total,,2732.542524,SIAP 2003-2021 Average,,,,,
La Magdalena Tlaltelulco,Tlaxcala,,Total,,2576.908619,SIAP 2003-2021 Average,,,,,
Lazaro Cardenas,Tlaxcala,,Total,,2512.610484,SIAP 2003-2021 Average,,,,,
Mazatecochco de Jose Maria Morelos,Tlaxcala,,Total,,2389.405087,SIAP 2003-2021 Average,,,,,
Munoz de Domingo Arenas,Tlaxcala,,Total,,2494.108384,SIAP 2003-2021 Average,,,,,
Nanacamilpa de Mariano Arista,Tlaxcala,,Total,,2383.61018,SIAP 2003-2021 Average,,,,,
Nativitas,Tlaxcala,,Total,,2725.611012,SIAP 2003-2021 Average,,,,,
Panotla,Tlaxcala,,Total,,2352.047824,SIAP 2003-2021 Average,,,,,
Papalotla de Xicohtencatl,Tlaxcala,,Total,,2457.601014,SIAP 2003-2021 Average,,,,,
San Damian Texoloc,Tlaxcala,,Total,,2551.337936,SIAP 2003-2021 Average,,,,,
San Francisco Tetlanohcan,Tlaxcala,,Total,,2311.692196,SIAP 2003-2021 Average,,,,,
San Jeronimo Zacualpan,Tlaxcala,,Total,,2288.255575,SIAP 2003-2021 Average,,,,,
San Jose Teacalco,Tlaxcala,,Total,,2803.471149,SIAP 2003-2021 Average,,,,,
San Juan Huactzinco,Tlaxcala,,Total,,2770.589301,SIAP 2003-2021 Average,,,,,
San Lorenzo Axocomanitla,Tlaxcala,,Total,,3010.928332,SIAP 2003-2021 Average,,,,,
San Lucas Tecopilco,Tlaxcala,,Total,,2456.945457,SIAP 2003-2021 Average,,,,,
San Pablo del Monte,Tlaxcala,,Total,,2347.27463,SIAP 2003-2021 Average,,,,,
Sanctorum de Lazaro Cardenas,Tlaxcala,,Total,,2526.892427,SIAP 2003-2021 Average,,,,,
Santa Ana Nopalucan,Tlaxcala,,Total,,2618.20038,SIAP 2003-2021 Average,,,,,
Santa Apolonia Teacalco,Tlaxcala,,Total,,2692.752528,SIAP 2003-2021 Average,,,,,
Santa Catarina Ayometla,Tlaxcala,,Total,,2945.234465,SIAP 2003-2021 Average,,,,,
Santa Cruz Quilehtla,Tlaxcala,,Total,,2644.84653,SIAP 2003-2021 Average,,,,,
Santa Cruz Tlaxcala,Tlaxcala,,Total,,2376.533227,SIAP 2003-2021 Average,,,,,
Santa Isabel Xiloxoxtla,Tlaxcala,,Total,,2949.088125,SIAP 2003-2021 Average,,,,,
Tenancingo,Tlaxcala,,Total,,2441.009749,SIAP 2003-2021 Average,,,,,
Teolocholco,Tlaxcala,,Total,,2319.199963,SIAP 2003-2021 Average,,,,,
Tepetitla de Lardizabal,Tlaxcala,,Total,,2775.262724,SIAP 2003-2021 Average,,,,,
Tepeyanco,Tlaxcala,,Total,,2866.806566,SIAP 2003-2021 Average,,,,,
Terrenate,Tlaxcala,,Total,,2570.770024,SIAP 2003-2021 Average,,,,,
Tetla de La Solidaridad,Tlaxcala,,Total,,2508.19177,SIAP 2003-2021 Average,,,,,
Tetlatlahuca,Tlaxcala,,Total,,2779.240965,SIAP 2003-2021 Average,,,,,
Tlaxcala,Tlaxcala,,Total,,2918.471514,SIAP 2003-2021 Average,,,,,
Tlaxco,Tlaxcala,,Total,,2500.50799,SIAP 2003-2021 Average,,,,,
Tocatlan,Tlaxcala,,Total,,3113.964871,SIAP 2003-2021 Average,,,,,
Totolac,Tlaxcala,,Total,,2614.220166,SIAP 2003-2021 Average,,,,,
Tzompantepec,Tlaxcala,,Total,,2791.799337,SIAP 2003-2021 Average,,,,,
Xaloztoc,Tlaxcala,,Total,,2931.209676,SIAP 2003-2021 Average,,,,,
Xaltocan,Tlaxcala,,Total,,2352.183167,SIAP 2003-2021 Average,,,,,
Xicohtzinco,Tlaxcala,,Total,,2462.772503,SIAP 2003-2021 Average,,,,,
Yauhquemehcan,Tlaxcala,,Total,,2566.263474,SIAP 2003-2021 Average,,,,,
Zacatelco,Tlaxcala,,Total,,3019.356987,SIAP 2003-2021 Average,,,,,
Ziltlaltepec de Trinidad Sanchez Santos,Tlaxcala,,Total,,2611.814336,SIAP 2003-2021 Average,,,,,
Temporal and Floodwater Irrigation Area below 2200m,,BOM,Total,,750,Sanders Aztec BOM Model,,,,,
Chinampa Freshwater Lakebed,,BOM,Total,,3000,Sanders Aztec BOM Model,,,,,
Pseudo Chinampa Saline Lakebed,,BOM,Total,,2000,Sanders Aztec BOM Model,,,,,
Humedad (riverine) Deep Soil Alluvial Floodplain,,BOM,Total,,1200,Sanders Aztec BOM Model,,,,,
Humedad Deep Soil Alluvial Lakeshore,,BOM,Total,,1400,Sanders Aztec BOM Model,,,,,
Permanent Irrigation  Well-Drained Deep Soil Plain,,BOM,Total,,1400,Sanders Aztec BOM Model,,,,,
Temporal and Floodwater Irrigation Well-Drained Deep Soil Plain,,BOM,Total,,1000,Sanders Aztec BOM Model,,,,,
Floodwater Irrigation Thin Soil Plain,,BOM,Total,,800,Sanders Aztec BOM Model,,,,,
Temporal Thin Soil Plain,,BOM,Total,,600,Sanders Aztec BOM Model,,,,,
Temporal and Floodwater Irrigation Upper Alluvium,,BOM,Total,,1000,Sanders Aztec BOM Model,,,,,
Permanent Irrigation Lower Piedmont,,BOM,Total,,1000,Sanders Aztec BOM Model,,,,,
Floodwater Irrigation Lower Piedmont,,BOM,Total,,800,Sanders Aztec BOM Model,,,,,
Temporal Lower Piedmont,,BOM,Total,,600,Sanders Aztec BOM Model,,,,,
Permanent Irrigation Middle Piedmont,,BOM,Total,,1000,Sanders Aztec BOM Model,,,,,
Floodwater Irrigation Middle Piedmont,,BOM,Total,,800,Sanders Aztec BOM Model,,,,,
Temporal Middle Piedmont,,BOM,Total,,600,Sanders Aztec BOM Model,,,,,
Permanent Irrigation  Upper Piedmont,,BOM,Total,,1000,Sanders Aztec BOM Model,,,,,
Floodwater Irrigation  Upper Piedmont,,BOM,Total,,800,Sanders Aztec BOM Model,,,,,
Temporal  Upper Piedmont,,BOM,Total,,600,Sanders Aztec BOM Model,,,,,
Atlatongo (Teo) Alluvial Plain Permanent Irrigation,Mexico,BOM,Total,Teotihuacan,1875,Sanders mid-20th Century BOM,,,,,
Calvario Acolman (Teo) Alluvial Plain Permanent Irrigation,Mexico,BOM,Total,Acolman,1350,Sanders mid-20th Century BOM,,,,,
San Pablo Isquitlan (Teo) Alluvial Plain Floodwater Irrigation,Mexico,BOM,Total,San Martin de las Piramides,1200,Sanders mid-20th Century BOM,,,,,
San Martin (Teo) Alluvial Plain Floodwater Irrigation,Mexico,BOM,Total,San Martin de las Piramides,1875,Sanders mid-20th Century BOM,,,,,
San Pablo Isquitlan (Teo) Alluvial Plain Temporal,Mexico,BOM,Total,San Martin de las Piramides,750,Sanders mid-20th Century BOM,,,,,
San Martin (Teo) Alluvial Plain Temporal,Mexico,BOM,Total,San Martin de las Piramides,600,Sanders mid-20th Century BOM,,,,,
Santa Maria Coatlan (Teo) Alluvial Plain Temporal,Mexico,BOM,Total,Teotihuacan,600,Sanders mid-20th Century BOM,,,,,
San Francisco Mazapan (Teo) Alluvial Plain Temporal,Mexico,BOM,Total,Teotihuacan,600,Sanders mid-20th Century BOM,,,,,600
San Cristobal Colhuacan (Teo) Piedmont Floodwater Irrigation,Mexico,BOM,Total,Teotihuacan,1875,Sanders mid-20th Century BOM,,,,,4971
Santa Maria Maquixco el Alto (Teo) Piedmont Temporal,Mexico,BOM,Total,Teotihuacan,1350,Sanders mid-20th Century BOM,,,,,583.4085165
Santa Maria Maquixco el Alto (Teo) Piedmont Floodwater Irrigation,Mexico,BOM,Total,Teotihuacan,1800,Sanders mid-20th Century BOM,,,,,
San Cristobal Colhuacan (Teo) Piedmont Temporal,Mexico,BOM,Total,Teotihuacan,1125,Sanders mid-20th Century BOM,,,,,
Santa Maria Maquixco el Alto (Teo) Piedmont Temporal,Mexico,BOM,Total,Teotihuacan,1125,Sanders mid-20th Century BOM,,,,,
San Miguel Tocuila (Tex) Alluvial Plain Permanent Irrigation,Mexico,BOM,Total,Texcoco,1950,Sanders mid-20th Century BOM,,,,,
San Salvador Atenco (Tex) Alluvial Plain Permanent Irrigation,Mexico,BOM,Total,Atenco,1850,Sanders mid-20th Century BOM,,,,,
Papalotla (Tex) Alluvial Plain Permanent Irrigation,Mexico,BOM,Total,Papalotla,3000,Sanders mid-20th Century BOM,,,,,
San Miguel Tocuila (Tex) Alluvial Plain Temporal,Mexico,BOM,Total,Texcoco,700,Sanders mid-20th Century BOM,,,,,
San Salvador Atenco (Tex) Alluvial Plain Temporal,Mexico,BOM,Total,Atenco,1000,Sanders mid-20th Century BOM,,,,,
San Vicente Chicoloapan (Tex) Alluvial Plain Temporal,Mexico,BOM,Total,Chicoloapan,1600,Sanders mid-20th Century BOM,,,,,
Papalotla (Tex) Alluvial Plain Temporal,Mexico,BOM,Total,Papalotla,2660,Sanders mid-20th Century BOM,,,,,
San Digueto (Tex) Piedmont Floodwater Irrigation,Mexico,BOM,Total,Texcoco,1475,Sanders mid-20th Century BOM,,,,,
San Digueto (Tex) Piedmont Temporal,Mexico,BOM,Total,Texcoco,1725,Sanders mid-20th Century BOM,,,,,
San Pedro Chiautzingo (Tex) Piedmont Temporal,Mexico,BOM,Total,,1350,Sanders mid-20th Century BOM,,,,,
Coatepec (Tex) Piedmont Temporal,Mexico,BOM,Total,Ixtapaluca,1845,Sanders mid-20th Century BOM,,,,,
San Miguel Tlaixpan (Tex) Piedmont Temporal,Mexico,BOM,Total,Texcoco,1320,Sanders mid-20th Century BOM,,,,,
San Gregorio Amanalco (Tex) Piedmont Floodwater Irrigation,Mexico,BOM,Total,Texcoco,2390,Sanders mid-20th Century BOM,,,,,
San Gregorio Amanalco (Tex) Piedmont Temporal,Mexico,BOM,Total,Texcoco,1370,Sanders mid-20th Century BOM,,,,,
San Gregorio Atlapulco (Xo) Piedmont Temporal,Distrito Federal,BOM,Total,Xochimilco,3000,Sanders mid-20th Century BOM,,,,,
San Gregorio Atlapulco (Xo) Piedmont Temporal,Distrito Federal,BOM,Total,Xochimilco,1350,Sanders mid-20th Century BOM,,,,,
San Gregorio Atlapulco (Xo) Piedmont Temporal,Distrito Federal,BOM,Total,Xochimilco,2565,Sanders mid-20th Century BOM,,,,,
San Gregorio Atlapulco (Xo) Piedmont Temporal,Distrito Federal,BOM,Total,Xochimilco,2025,Sanders mid-20th Century BOM,,,,,
San Gregorio Atlapulco (Xo) Piedmont Temporal,Distrito Federal,BOM,Total,Xochimilco,1012.5,Sanders mid-20th Century BOM,,,,,
San Gregorio Atlapulco (Xo) Lakebed Lake Bottom Humedad Temporal,Distrito Federal,BOM,Total,Xochimilco,1900,Sanders mid-20th Century BOM,,,,,
San Gregorio Atlapulco (Xo) Lakebed Chinampa,Distrito Federal,BOM,Total,Xochimilco,4294,Sanders mid-20th Century BOM,,,,,
Tlahuac (Xo) Lakebed Chinampa,Distrito Federal,BOM,Total,Tlahuac,4971,Sanders mid-20th Century BOM,,,,,
